id,more_than_50k
32562,0.0010092445882037282
32563,0.1908635050058365
32564,0.43933582305908203
32565,0.9942049384117126
32566,2.445165882818401e-4
32567,0.0032815756276249886
32568,0.0015437984839081764
32569,0.969563364982605
32570,0.003007847350090742
32571,0.016995813697576523
32572,0.7322621941566467
32573,0.6004855036735535
32574,0.0017483116826042533
32575,0.1799173504114151
32576,0.893703043460846
32577,0.9505263566970825
32578,2.6034523034468293e-4
32579,0.5371574759483337
32580,0.005147939082235098
32581,0.8528456687927246
32582,0.7347074151039124
32583,0.0020990027114748955
32584,0.0024602857884019613
32585,0.033607736229896545
32586,0.28434279561042786
32587,0.9894078969955444
32588,3.231818845961243e-4
32589,0.00432733166962862
32590,0.3631633222103119
32591,0.14664128422737122
32592,0.9956016540527344
32593,0.06381966918706894
32594,0.05287452042102814
32595,0.18373076617717743
32596,0.015646828338503838
32597,0.2772466242313385
32598,0.4967989921569824
32599,0.009951483458280563
32600,6.159642362035811e-4
32601,6.420356803573668e-4
32602,0.5551273822784424
32603,0.7868536114692688
32604,0.06080077588558197
32605,0.04508350417017937
32606,2.623168402351439e-4
32607,0.4478257894515991
32608,0.050586968660354614
32609,0.029608961194753647
32610,0.002623130800202489
32611,0.2418525069952011
32612,2.54056096309796e-4
32613,0.006920305546373129
32614,1.6995746409520507e-4
32615,0.94317227602005
32616,0.0720326229929924
32617,8.747101528570056e-4
32618,0.17537233233451843
32619,0.9484723210334778
32620,0.975869357585907
32621,0.11749643087387085
32622,0.2518977224826813
32623,0.10184911638498306
32624,0.04603898152709007
32625,0.0015669470885768533
32626,0.03766622021794319
32627,0.013960140757262707
32628,0.9970024228096008
32629,3.3087999327108264e-4
32630,0.01846027374267578
32631,0.4505291283130646
32632,0.9971786737442017
32633,0.6210406422615051
32634,0.17464786767959595
32635,0.0035386173985898495
32636,0.3742220103740692
32637,4.178208764642477e-4
32638,0.2325296849012375
32639,0.21139882504940033
32640,0.4159775674343109
32641,9.444706374779344e-4
32642,0.3874117434024811
32643,0.020994454622268677
32644,0.0102441580966115
32645,0.9938283562660217
32646,0.2502388060092926
32647,0.01769101433455944
32648,2.4981802562251687e-4
32649,0.551212728023529
32650,0.019733969122171402
32651,0.9968414306640625
32652,0.05461930111050606
32653,0.0021561228204518557
32654,0.9863294959068298
32655,0.25866642594337463
32656,0.03950721025466919
32657,2.6362761855125427e-4
32658,0.010520191863179207
32659,0.07344033569097519
32660,0.6157459616661072
32661,7.26608675904572e-4
32662,0.4838062524795532
32663,0.0025634202174842358
32664,0.0011711691040545702
32665,0.007250620983541012
32666,0.023780694231390953
32667,0.002522188238799572
32668,0.514232873916626
32669,0.019358130171895027
32670,6.195093010319397e-5
32671,2.3228295322041959e-4
32672,9.248353308066726e-4
32673,0.22932350635528564
32674,0.29223698377609253
32675,1.4452848699875176e-4
32676,0.1885816752910614
32677,0.0022032263223081827
32678,0.2867804169654846
32679,3.987112722825259e-4
32680,0.012990790419280529
32681,0.15091387927532196
32682,0.06769873946905136
32683,1.5901998267509043e-4
32684,4.989858716726303e-4
32685,0.04896610602736473
32686,0.008437209762632847
32687,0.004429673310369253
32688,0.9587940573692322
32689,0.012143892236053944
32690,0.06842666119337082
32691,0.9680033922195435
32692,0.6756671667098999
32693,9.796777740120888e-4
32694,7.069706334732473e-4
32695,0.8993927240371704
32696,0.4253597557544708
32697,0.030252402648329735
32698,0.6366785764694214
32699,0.07033563405275345
32700,0.13113254308700562
32701,0.004436424467712641
32702,0.8376224040985107
32703,2.731734130065888e-4
32704,0.997442364692688
32705,0.9946468472480774
32706,0.08387977629899979
32707,0.024288728833198547
32708,0.05961095541715622
32709,0.3355506956577301
32710,0.999239444732666
32711,7.104936521500349e-4
32712,0.001184467226266861
32713,0.043481361120939255
32714,0.0245110671967268
32715,0.002201390452682972
32716,0.9859997630119324
32717,0.0028585176914930344
32718,0.006910369731485844
32719,0.0018417640822008252
32720,0.002498912625014782
32721,0.13516338169574738
32722,0.06668549031019211
32723,0.3507121503353119
32724,0.07672551274299622
32725,0.045948512852191925
32726,0.8301640152931213
32727,0.5084894895553589
32728,0.5284054279327393
32729,0.38086697459220886
32730,3.751493350137025e-4
32731,0.053604770451784134
32732,0.9951076507568359
32733,0.42436882853507996
32734,0.00826029758900404
32735,0.690483808517456
32736,0.04370960220694542
32737,0.5780145525932312
32738,0.1073688417673111
32739,0.4206431210041046
32740,0.5566000938415527
32741,0.9868375658988953
32742,0.059939946979284286
