id,more_than_50k
32562,0.0020884580444544554
32563,0.19781677424907684
32564,0.33140668272972107
32565,0.9886155724525452
32566,3.165877715218812e-4
32567,0.0061417496763169765
32568,0.005477577913552523
32569,0.9828265309333801
32570,0.0015364271821454167
32571,0.029980450868606567
32572,0.7391851544380188
32573,0.6580134630203247
32574,0.002694639377295971
32575,0.1411706954240799
32576,0.8996695280075073
32577,0.9000831842422485
32578,2.8168552671559155e-4
32579,0.4420303404331207
32580,0.0063593690283596516
32581,0.8277668952941895
32582,0.6694547533988953
32583,0.0030440036207437515
32584,0.0043493290431797504
32585,0.03731792792677879
32586,0.3616028130054474
32587,0.9925138354301453
32588,9.040714940056205e-4
32589,0.0037278204690665007
32590,0.328303724527359
32591,0.07678788900375366
32592,0.9946314096450806
32593,0.04168510437011719
32594,0.043872781097888947
32595,0.1590389609336853
32596,0.018282374367117882
32597,0.23286117613315582
32598,0.5838338732719421
32599,0.006095923949033022
32600,0.0010372495744377375
32601,6.76651659887284e-4
32602,0.7022322416305542
32603,0.7241116762161255
32604,0.10514862835407257
32605,0.02846023626625538
32606,3.0714308377355337e-4
32607,0.40669453144073486
32608,0.05205289646983147
32609,0.0401000939309597
32610,0.002979479730129242
32611,0.2639889717102051
32612,1.5526104834862053e-4
32613,0.007009054068475962
32614,7.716405525570735e-5
32615,0.7612521052360535
32616,0.11250687390565872
32617,0.001114623504690826
32618,0.2079431116580963
32619,0.9691758155822754
32620,0.9899795055389404
32621,0.10683885961771011
32622,0.21195824444293976
32623,0.09645415097475052
32624,0.051189325749874115
32625,0.002966308733448386
32626,0.03493558615446091
32627,0.018416067585349083
32628,0.9976261258125305
32629,3.0098517891019583e-4
32630,0.037136662751436234
32631,0.3998974859714508
32632,0.9977057576179504
32633,0.5908654928207397
32634,0.12560918927192688
32635,0.0026608696207404137
32636,0.32722654938697815
32637,4.2918778490275145e-4
32638,0.22929437458515167
32639,0.1988186240196228
32640,0.3597216010093689
32641,8.409466245211661e-4
32642,0.4645676910877228
32643,0.03333991393446922
32644,0.008787066675722599
32645,0.9939568042755127
32646,0.17093782126903534
32647,0.023358600214123726
32648,5.220710299909115e-4
32649,0.6966170072555542
32650,0.02177920565009117
32651,0.9959771037101746
32652,0.03795075789093971
32653,0.007147792261093855
32654,0.9905602335929871
32655,0.32083559036254883
32656,0.05963986739516258
32657,2.1830137120559812e-4
32658,0.014776859432458878
32659,0.07758214324712753
32660,0.41843724250793457
32661,9.875199757516384e-4
32662,0.34418344497680664
32663,0.007567769847810268
32664,0.0028105780947953463
32665,0.012147032655775547
32666,0.022405337542295456
32667,0.0021787062287330627
32668,0.48186391592025757
32669,0.013800399377942085
32670,6.774104258511215e-5
32671,2.2986542899161577e-4
32672,6.052199751138687e-4
32673,0.19364692270755768
32674,0.29289281368255615
32675,2.747583785094321e-4
32676,0.2198488712310791
32677,0.002968328772112727
32678,0.3073800802230835
32679,8.81005369592458e-4
32680,0.015351871028542519
32681,0.15335452556610107
32682,0.09280426055192947
32683,3.608137194532901e-4
32684,8.346749818883836e-4
32685,0.06765729933977127
32686,0.01099134236574173
32687,0.005375754088163376
32688,0.9753990173339844
32689,0.019673125818371773
32690,0.08629672229290009
32691,0.9681669473648071
32692,0.6112052202224731
32693,0.0012489774962887168
32694,9.073486435227096e-4
32695,0.8693269491195679
32696,0.39031940698623657
32697,0.042151838541030884
32698,0.5186980366706848
32699,0.07814601808786392
32700,0.17115072906017303
32701,0.0067263017408549786
32702,0.7877166271209717
32703,4.4415504089556634e-4
32704,0.9974201917648315
32705,0.9896841049194336
32706,0.062277715653181076
32707,0.026521392166614532
32708,0.041983917355537415
32709,0.3278399109840393
32710,0.9995777010917664
32711,2.622753381729126e-4
32712,0.0021442498546093702
32713,0.0377526730298996
32714,0.04427582398056984
32715,0.004052409436553717
32716,0.9842751622200012
32717,0.003139604814350605
32718,0.007526300381869078
32719,0.006715051829814911
32720,0.0018971835961565375
32721,0.24700121581554413
32722,0.050586286932229996
32723,0.25966042280197144
32724,0.0934726670384407
32725,0.048297055065631866
32726,0.7106383442878723
32727,0.4952716529369354
32728,0.4910130202770233
32729,0.3920184373855591
32730,3.586335224099457e-4
32731,0.05904056504368782
32732,0.9906572103500366
32733,0.2778625190258026
32734,0.013404705561697483
32735,0.6536522507667542
32736,0.058063894510269165
32737,0.5841861367225647
32738,0.1251591593027115
32739,0.2999119460582733
32740,0.5276769399642944
32741,0.9623870253562927
32742,0.07146947830915451
32743,0.9983242154121399
32744,0.020040960982441902
32745,0.4415130317211151
32746,0.019314652308821678
32747,0.16233454644680023
32748,0.03395697847008705
32749,0.00254447921179235
32750,0.013713783584535122
32751,0.0015111134853214025
32752,0.984512448310852
32753,0.46649473905563354
32754,0.049247726798057556
32755,0.031193923205137253
32756,0.009733975864946842
32757,0.02051989547908306
32758,0.04341382533311844
32759,0.9493128657341003
32760,8.213717956095934e-4
32761,0.08012859523296356
32762,0.6448298096656799
32763,0.6631988883018494
32764,0.30938631296157837
32765,0.0981154590845108
32766,0.5841142535209656
32767,0.6550144553184509
32768,0.10650518536567688
32769,0.20113542675971985
32770,0.801548182964325
32771,0.4624599516391754
32772,0.001312731415964663
32773,0.004821823909878731
32774,0.09217209368944168
32775,0.46792304515838623
32776,0.002065451582893729
32777,0.2991241216659546
32778,0.010259805247187614
32779,5.936945672146976e-4
32780,0.05034139007329941
32781,0.03559555858373642
32782,0.426833838224411
32783,0.002419412601739168
32784,0.0254210177809
32785,0.5743143558502197
32786,0.9567636251449585
32787,0.3531615436077118
32788,0.9986660480499268
32789,0.4666467010974884
32790,6.664053071290255e-4
32791,0.22201110422611237
32792,5.556787946261466e-4
32793,0.8654079437255859
32794,0.22583821415901184
32795,0.466539204120636
32796,0.017731256783008575
32797,0.09099946916103363
32798,0.06083804741501808
32799,0.0017603556625545025
32800,0.010634951293468475
32801,0.189712256193161
32802,9.02006053365767e-4
32803,0.030925216153264046
32804,3.652153827715665e-4
32805,0.15385884046554565
32806,0.002929532900452614
32807,0.44264107942581177
32808,0.08504413813352585
32809,0.032703697681427
32810,0.39422446489334106
32811,0.20196771621704102
32812,4.0585146052762866e-4
32813,0.15162792801856995
32814,0.27092304825782776
32815,0.3007851243019104
32816,0.04527299851179123
32817,7.08064588252455e-4
32818,0.08796674013137817
32819,0.003115091472864151
32820,0.006828787736594677
32821,0.11215664446353912
32822,0.7887334227561951
32823,0.09523341804742813
32824,0.040105536580085754
32825,0.014387461356818676
32826,0.07841867953538895
32827,0.7559464573860168
32828,0.2310333400964737
32829,0.009104177355766296
32830,4.373306583147496e-4
32831,0.0743180587887764
32832,0.34228816628456116
32833,0.22698307037353516
32834,0.5089709162712097
32835,0.3188796937465668
32836,0.3523148000240326
32837,1.9760681607294828e-4
32838,0.04838130623102188
32839,2.1975822164677083e-4
32840,0.9974370002746582
32841,0.014030487276613712
32842,0.21114809811115265
32843,0.08617687225341797
32844,2.8092198772355914e-4
32845,0.0270292516797781
32846,0.7185714840888977
32847,0.026212796568870544
32848,9.244771208614111e-4
32849,0.5081668496131897
32850,0.411176860332489
32851,0.01987672783434391
32852,0.6518141031265259
32853,0.11639659851789474
32854,0.21946896612644196
32855,0.0066216313280165195
32856,0.01963965967297554
32857,6.583695067092776e-4
32858,0.011486380361020565
32859,0.0015036837430670857
32860,0.976314127445221
32861,0.009358307346701622
32862,0.2660015821456909
32863,4.789861850440502e-4
32864,0.00750784482806921
32865,0.006632307544350624
32866,1.8057004490401596e-4
32867,0.08672408014535904
32868,0.04564732685685158
32869,0.010625903494656086
32870,0.8129916787147522
32871,0.8434848785400391
32872,0.5525503754615784
32873,0.0015167674282565713
32874,0.3131866157054901
32875,0.5368025898933411
32876,0.01735025830566883
32877,0.35949772596359253
32878,0.0017539230175316334
32879,6.714809569530189e-4
32880,0.7813374400138855
32881,0.09815170615911484
32882,0.021388785913586617
32883,0.7728915810585022
32884,0.25174450874328613
32885,0.07157163321971893
32886,0.0024272259324789047
32887,0.6576942801475525
32888,0.04898475110530853
32889,1.0356109851272777e-4
32890,0.18039505183696747
32891,0.9979653358459473
32892,1.734057004796341e-4
32893,8.99903301615268e-4
32894,0.2739607095718384
32895,0.0027611192781478167
32896,0.9963271021842957
32897,4.959662328474224e-4
32898,0.004768091719597578
32899,0.006687904708087444
32900,0.4005316495895386
32901,0.24536317586898804
32902,0.11470317095518112
32903,0.010806428268551826
32904,0.017335662618279457
32905,0.7752079367637634
32906,0.9929124712944031
