id,more_than_50k
32562,0.0052706957794725895
32563,0.22008566558361053
32564,0.3846578598022461
32565,0.8513755202293396
32566,0.0024646806996315718
32567,0.010745848529040813
32568,0.011229963973164558
32569,0.8817690014839172
32570,0.0073214201256632805
32571,0.08177123963832855
32572,0.4370346665382385
32573,0.6250106692314148
32574,0.010707047767937183
32575,0.20889411866664886
32576,0.7038439512252808
32577,0.8745666742324829
32578,0.0025318614207208157
32579,0.31841549277305603
32580,0.01311345025897026
32581,0.7583082914352417
32582,0.6691962480545044
32583,0.00621801195666194
32584,0.011956489644944668
32585,0.06586477905511856
32586,0.3764742612838745
32587,0.8869291543960571
32588,0.0038705822080373764
32589,0.014309920370578766
32590,0.29909494519233704
32591,0.08568893373012543
32592,0.9133912324905396
32593,0.042536474764347076
32594,0.0855959951877594
32595,0.18537740409374237
32596,0.02630343660712242
32597,0.22219505906105042
32598,0.5824608206748962
32599,0.015479677356779575
32600,0.005269055720418692
32601,0.005147465504705906
32602,0.7046548128128052
32603,0.66428142786026
32604,0.14915288984775543
32605,0.06554889678955078
32606,0.0029340991750359535
32607,0.4606906771659851
32608,0.10000534355640411
32609,0.19599252939224243
32610,0.012037375010550022
32611,0.16316074132919312
32612,0.002178492723032832
32613,0.01849820837378502
32614,0.0011286211665719748
32615,0.32144924998283386
32616,0.10122025012969971
32617,0.004126058425754309
32618,0.24406170845031738
32619,0.9123945236206055
32620,0.9461456537246704
32621,0.1372777670621872
32622,0.21247027814388275
32623,0.1276058405637741
32624,0.0783751904964447
32625,0.006680840626358986
32626,0.05855211615562439
32627,0.03522631153464317
32628,0.9377855658531189
32629,0.002670201938599348
32630,0.05064770579338074
32631,0.3867540955543518
32632,0.95538729429245
32633,0.5749181509017944
32634,0.15280191600322723
32635,0.009829336777329445
32636,0.294075608253479
32637,0.0031761201098561287
32638,0.28300195932388306
32639,0.2413964867591858
32640,0.32210367918014526
32641,0.006597001571208239
32642,0.4855223298072815
32643,0.0590851753950119
32644,0.03165891394019127
32645,0.9136682152748108
32646,0.2531487047672272
32647,0.03149333596229553
32648,0.0020150593481957912
32649,0.48768922686576843
32650,0.03536544740200043
32651,0.9200731515884399
32652,0.0759979635477066
32653,0.011768467724323273
32654,0.949431836605072
32655,0.29505205154418945
32656,0.08065436035394669
32657,0.003101983107626438
32658,0.022662345319986343
32659,0.1269698441028595
32660,0.35229745507240295
32661,0.00670394254848361
32662,0.3315654397010803
32663,0.012028105556964874
32664,0.007248338777571917
32665,0.015658628195524216
32666,0.02735002711415291
32667,0.013133137486875057
32668,0.41036686301231384
32669,0.007352860178798437
32670,0.0016889433609321713
32671,0.0023272198159247637
32672,0.004128577187657356
32673,0.25665533542633057
32674,0.42780205607414246
32675,0.002000895095989108
32676,0.23313863575458527
32677,0.010121846571564674
32678,0.32319843769073486
32679,0.002932163653895259
32680,0.02896406315267086
32681,0.15706820785999298
32682,0.1251736283302307
32683,0.00277883792296052
32684,0.004730279091745615
32685,0.08672980219125748
32686,0.022749537602066994
32687,0.02189638651907444
32688,0.8903371691703796
32689,0.020569978281855583
32690,0.10701251029968262
32691,0.9596604704856873
32692,0.4763037860393524
32693,0.005850046407431364
32694,0.005725909490138292
32695,0.8352336883544922
32696,0.34785279631614685
32697,0.05069646239280701
32698,0.43301263451576233
32699,0.10354097187519073
32700,0.1973017454147339
32701,0.02563057467341423
32702,0.742457389831543
32703,0.002612084848806262
32704,0.9477874636650085
32705,0.9441592693328857
32706,0.053484465926885605
32707,0.05127941444516182
32708,0.057255689054727554
32709,0.2748383581638336
32710,0.982526957988739
32711,0.0040346672758460045
32712,0.007236876990646124
32713,0.0614146888256073
32714,0.07171095162630081
32715,0.009266647510230541
32716,0.9325248003005981
32717,0.00751960463821888
32718,0.021133683621883392
32719,0.02474573627114296
32720,0.00976968090981245
32721,0.3357803523540497
32722,0.0636717826128006
32723,0.28513097763061523
32724,0.1318376213312149
32725,0.060168150812387466
32726,0.7883570790290833
32727,0.44851967692375183
32728,0.6017789840698242
32729,0.36213675141334534
32730,0.0030974391847848892
32731,0.09182526916265488
32732,0.9292675852775574
32733,0.22811490297317505
32734,0.029101602733135223
32735,0.5560643076896667
32736,0.07275696098804474
32737,0.5532646179199219
32738,0.15980349481105804
32739,0.28617826104164124
32740,0.4664444029331207
32741,0.8540425896644592
32742,0.08814314007759094
32743,0.9583858847618103
32744,0.04123348742723465
32745,0.36067983508110046
32746,0.029482463374733925
32747,0.18130528926849365
32748,0.06687786430120468
32749,0.01296134851872921
32750,0.053495097905397415
32751,0.006771828979253769
32752,0.9445894360542297
32753,0.36448538303375244
32754,0.053626108914613724
32755,0.031050238758325577
32756,0.019861212000250816
32757,0.042146746069192886
32758,0.07121387124061584
32759,0.9112632870674133
32760,0.006758557166904211
32761,0.10273601114749908
32762,0.5865530967712402
32763,0.6790597438812256
32764,0.29735395312309265
32765,0.12480992823839188
32766,0.5755197405815125
32767,0.7091413736343384
32768,0.17380240559577942
32769,0.17311497032642365
32770,0.7704861760139465
32771,0.4320339560508728
32772,0.005244182422757149
32773,0.007708992809057236
32774,0.10411205142736435
32775,0.5125330686569214
32776,0.009495915845036507
32777,0.2524990737438202
32778,0.015699567273259163
32779,0.0031091547571122646
32780,0.06421272456645966
32781,0.054544951766729355
32782,0.4826418161392212
32783,0.008754958398640156
32784,0.03537217527627945
32785,0.5237390398979187
32786,0.6615639328956604
32787,0.38810834288597107
32788,0.9603054523468018
32789,0.49509549140930176
32790,0.004412584472447634
32791,0.21192704141139984
32792,0.004680667072534561
32793,0.852721631526947
32794,0.2655218839645386
32795,0.3745601773262024
32796,0.04431223124265671
32797,0.09336217492818832
32798,0.18023383617401123
32799,0.005012875888496637
32800,0.02182271145284176
32801,0.2120504230260849
32802,0.003639325499534607
32803,0.08146801590919495
32804,0.0023249227087944746
32805,0.16392309963703156
32806,0.005961591377854347
32807,0.3643706440925598
32808,0.13290999829769135
32809,0.04990355670452118
32810,0.38442376255989075
32811,0.26866114139556885
32812,0.003484476823359728
32813,0.12290196865797043
32814,0.28860577940940857
32815,0.19150511920452118
32816,0.06993517279624939
32817,0.005234579090029001
32818,0.11680667847394943
32819,0.008585729636251926
32820,0.015632960945367813
32821,0.20663273334503174
32822,0.6697261333465576
32823,0.11667965352535248
32824,0.03625059872865677
32825,0.019058631733059883
32826,0.09699118137359619
32827,0.4496055841445923
32828,0.2573336958885193
32829,0.04479173198342323
