id,more_than_50k
32562,0.0018100043525919318
32563,0.12288622558116913
32564,0.43601787090301514
32565,0.992363452911377
32566,3.4584946115501225e-4
32567,0.004627009388059378
32568,0.002729425672441721
32569,0.9655345678329468
32570,0.004595702048391104
32571,0.03091915138065815
32572,0.8633149862289429
32573,0.6308115720748901
32574,0.004217477981001139
32575,0.22726742923259735
32576,0.8906959891319275
32577,0.9104666113853455
32578,5.377838970161974e-4
32579,0.43123453855514526
32580,0.006190610583871603
32581,0.7680585980415344
32582,0.6805035471916199
32583,0.003300243057310581
32584,0.0053557949140667915
32585,0.030123649165034294
32586,0.27881014347076416
32587,0.9921438694000244
32588,7.394591229967773e-4
32589,0.007734440267086029
32590,0.29835736751556396
32591,0.13071401417255402
32592,0.9934024214744568
32593,0.07687186449766159
32594,0.05706816166639328
32595,0.10691749304533005
32596,0.021121054887771606
32597,0.2348233014345169
32598,0.5922144055366516
32599,0.015603908337652683
32600,0.0010878448374569416
32601,8.156473049893975e-4
32602,0.668574333190918
32603,0.6867830753326416
32604,0.07033558934926987
32605,0.041605520993471146
32606,5.511920899152756e-4
32607,0.51036137342453
32608,0.047053828835487366
32609,0.027063138782978058
32610,0.0034597963094711304
32611,0.13058313727378845
32612,3.6895263474434614e-4
32613,0.006264399737119675
32614,4.6712695620954037e-4
32615,0.9616137742996216
32616,0.07788372039794922
32617,7.996975327841938e-4
32618,0.2560950815677643
32619,0.963905930519104
32620,0.9842218160629272
32621,0.11547091603279114
32622,0.2529938220977783
32623,0.09005650877952576
32624,0.0504416860640049
32625,0.0028742384165525436
32626,0.0284261591732502
32627,0.025893062353134155
32628,0.9974924325942993
32629,3.5141382250003517e-4
32630,0.026848679408431053
32631,0.4150145947933197
32632,0.9972949624061584
32633,0.6978830695152283
32634,0.1907551884651184
32635,0.0025533484295010567
32636,0.45368605852127075
32637,4.8674718709662557e-4
32638,0.29679158329963684
32639,0.24373386800289154
32640,0.3637865483760834
32641,0.0010173862101510167
32642,0.438916951417923
32643,0.012774704955518246
32644,0.021363135427236557
32645,0.9870829582214355
32646,0.21332843601703644
32647,0.01263644453138113
32648,3.0987372156232595e-4
32649,0.5165737271308899
32650,0.014714110642671585
32651,0.9922953844070435
32652,0.051335614174604416
32653,0.004397437907755375
32654,0.9867762923240662
32655,0.2118886411190033
32656,0.05813923105597496
32657,3.862804442178458e-4
32658,0.008756502531468868
32659,0.07639715075492859
32660,0.45378535985946655
32661,7.968301651999354e-4
32662,0.3746234178543091
32663,0.004919505678117275
32664,0.0020455741323530674
32665,0.008199596777558327
32666,0.02077043615281582
32667,0.0046582152135670185
32668,0.5051463842391968
32669,9.391923667863011e-4
32670,2.467501035425812e-4
32671,4.1073322063311934e-4
32672,0.0010258640395477414
32673,0.22533288598060608
32674,0.32256144285202026
32675,2.6615997194312513e-4
32676,0.16595660150051117
32677,0.0042020659893751144
32678,0.3303702771663666
32679,7.073352462612092e-4
32680,0.017961768433451653
32681,0.10630229115486145
32682,0.1116517037153244
32683,4.20756870880723e-4
32684,6.129146204330027e-4
32685,0.05444176867604256
32686,0.009912622161209583
32687,0.013670485466718674
32688,0.8978142738342285
32689,0.012086866423487663
32690,0.09955380856990814
32691,0.988010823726654
32692,0.5200556516647339
32693,0.001724783331155777
32694,8.4999407408759e-4
32695,0.8341825604438782
32696,0.41885125637054443
32697,0.03879336267709732
32698,0.4410814046859741
32699,0.057268742471933365
32700,0.20901033282279968
32701,0.006935675162822008
32702,0.8080742955207825
32703,3.766639274545014e-4
32704,0.9972383975982666
32705,0.9899750351905823
32706,0.05020124465227127
32707,0.04301644116640091
32708,0.06250113248825073
32709,0.25404125452041626
32710,0.9991004467010498
32711,2.8041034238412976e-4
32712,0.0034660545643419027
32713,0.03316841647028923
32714,0.03134004399180412
32715,0.004030877258628607
32716,0.9883130192756653
32717,0.003540709614753723
32718,0.01003129780292511
32719,0.0028170966543257236
32720,0.0030350289307534695
32721,0.15178127586841583
32722,0.04709654301404953
32723,0.262814998626709
32724,0.05855584517121315
32725,0.04784431308507919
32726,0.8172138929367065
32727,0.40516963601112366
32728,0.5583890676498413
32729,0.3809524476528168
32730,6.171306595206261e-4
32731,0.05073777958750725
32732,0.986182689666748
32733,0.29197537899017334
32734,0.011086835525929928
32735,0.6002680659294128
32736,0.0333833247423172
32737,0.5966545939445496
32738,0.07975312322378159
32739,0.3177756071090698
32740,0.4007987082004547
32741,0.9736291766166687
32742,0.032791268080472946
32743,0.9971193075180054
32744,0.02344414032995701
32745,0.39926451444625854
32746,0.013882317580282688
32747,0.18974602222442627
32748,0.07780555635690689
32749,0.00682226475328207
32750,0.017601437866687775
32751,0.0032734042033553123
32752,0.9883589744567871
32753,0.4243236184120178
32754,0.020340770483016968
32755,0.04295084625482559
32756,0.01466783694922924
32757,0.021685367450118065
32758,0.06051396206021309
32759,0.91898345947265625
32760,8.196841226890683e-4
32761,0.0806468054652214
32762,0.7406452894210815
32763,0.622905433177948
32764,0.3230292499065399
32765,0.07645843923091888
32766,0.6310351490974426
32767,0.6292222142219543
32768,0.11656805127859116
32769,0.10705984383821487
32770,0.7820618152618408
32771,0.42215678095817566
32772,6.969788228161633e-4
32773,0.007593875750899315
32774,0.06830819696187973
32775,0.5167307257652283
32776,0.0024069175124168396
32777,0.24272865056991577
32778,0.008124001324176788
32779,8.068786119110882e-4
32780,0.04198309779167175
32781,0.019082801416516304
32782,0.44525307416915894
32783,0.0057340459898114204
32784,0.020490286871790886
32785,0.4990323483943939
32786,0.86634761095047
32787,0.4005461633205414
32788,0.9978263974189758
32789,0.49028053879737854
32790,4.559404624160379e-4
32791,0.3049509525299072
32792,6.201905780471861e-4
32793,0.842837393283844
32794,0.4524005353450775
32795,0.41869258880615234
32796,0.020857369527220726
32797,0.0598890595138073
32798,0.07828284800052643
32799,0.003050321014598012
32800,0.010873083025217056
32801,0.15860694646835327
32802,0.0012372778728604317
32803,0.03644061088562012
32804,4.7401065239682794e-4
32805,0.15185047686100006
32806,9.737738291732967e-4
32807,0.3534487783908844
32808,0.08754191547632217
32809,0.05430585518479347
32810,0.43455827236175537
32811,0.2502487301826477
32812,4.56025853054598e-4
32813,0.14376376569271088
32814,0.1697036325931549
32815,0.25374624133110046
32816,0.054039373993873596
32817,7.432373240590096e-4
32818,0.13010267913341522
32819,0.002865029964596033
32820,0.007420772220939398
32821,0.18445658683776855
32822,0.67273712158203125
32823,0.06083757430315018
32824,0.022189168259501457
32825,0.008967341855168343
32826,0.05045532435178757
32827,0.7798073887825012
32828,0.2857666611671448
32829,0.01469095516949892
32830,4.604814457707107e-4
32831,0.0566125325858593
32832,0.37280958890914917
32833,0.23905575275421143
32834,0.438045859336853
32835,0.1892039179801941
32836,0.2963167428970337
32837,3.461535961832851e-4
32838,0.041289955377578735
32839,3.023469471372664e-4
32840,0.9978176355361938
32841,0.008121777325868607
32842,0.28260689973831177
32843,0.09706305712461472
32844,0.001063177129253745
32845,0.015119633637368679
32846,0.6787235736846924
32847,0.0366629995405674
32848,0.0011482172412797809
32849,0.5878274440765381
32850,0.4398299753665924
32851,0.010261868126690388
32852,0.599370539188385
32853,0.110575832426548
32854,0.19808928668498993
32855,0.012114479206502438
32856,0.027756495401263237
32857,0.00196370598860085
32858,0.013659276999533176
32859,0.0014917594380676746
32860,0.9855255484580994
32861,0.020737221464514732
32862,0.3186752200126648
32863,0.0017243039328604937
32864,0.013011589646339417
32865,0.006451094057410955
32866,2.7422659331932664e-4
32867,0.05752243474125862
32868,0.08502566069364548
32869,0.005924924276769161
32870,0.7905383706092834
32871,0.7815428376197815
32872,0.5196669101715088
32873,0.0027081447187811136
32874,0.2149181067943573
32875,0.530062735080719
32876,0.019887905567884445
32877,0.166901096701622
32878,0.0013437106972560287
32879,8.406282286159694e-4
32880,0.7737494111061096
32881,0.11042292416095734
32882,0.00808755774050951
32883,0.737125813961029
32884,0.27181848883628845
32885,0.0608554482460022
32886,0.0037879887968301773
32887,0.6660383343696594
32888,0.03566371649503708
32889,2.9336250736378133e-4
32890,0.13627436757087708
32891,0.9910988211631775
32892,3.0842862906865776e-4
