id,more_than_50k
32562,0.0012013138039037585
32563,0.16682779788970947
32564,0.33108386397361755
32565,0.9883450269699097
32566,3.6628509406000376e-4
32567,0.0037936968728899956
32568,0.0027861944399774075
32569,0.9670101404190063
32570,0.002717203227803111
32571,0.04392017051577568
32572,0.6132180094718933
32573,0.646795392036438
32574,0.0019503568764775991
32575,0.15060244500637054
32576,0.8415991067886353
32577,0.8655194640159607
32578,2.0387396216392517e-4
32579,0.37080010771751404
32580,0.008646025322377682
32581,0.8518390655517578
32582,0.6794219613075256
32583,0.0031453301198780537
32584,0.0036971888039261103
32585,0.05724411830306053
32586,0.42298534512519836
32587,0.9926277995109558
32588,9.281527018174529e-4
32589,0.006109601352363825
32590,0.35755860805511475
32591,0.06135481595993042
32592,0.9953244924545288
32593,0.03769165277481079
32594,0.046676333993673325
32595,0.11261189728975296
32596,0.01691836304962635
32597,0.3008817434310913
32598,0.52882319688797
32599,0.0023385509848594666
32600,7.18191615305841e-4
32601,6.561554619111121e-4
32602,0.7749325037002563
32603,0.7079357504844666
32604,0.08947010338306427
32605,0.03281371667981148
32606,1.3135079643689096e-4
32607,0.48388567566871643
32608,0.05812923237681389
32609,0.049248114228248596
32610,0.0025150401052087545
32611,0.17793898284435272
32612,1.938230125233531e-4
32613,0.010383324697613716
32614,7.46092846384272e-5
32615,0.8185011744499207
32616,0.08679980784654617
32617,7.38941365852952e-4
32618,0.20569445192813873
32619,0.9633487462997437
32620,0.9891768097877502
32621,0.1343737542629242
32622,0.20625412464141846
32623,0.10012411326169968
32624,0.04130640625953674
32625,0.003363905008882284
32626,0.036767736077308655
32627,0.018104122951626778
32628,0.9945118427276611
32629,5.983051378279924e-4
32630,0.02093503251671791
32631,0.35944509506225586
32632,0.9981927275657654
32633,0.6155027151107788
32634,0.14763104915618896
32635,0.0016602261457592249
32636,0.3526400327682495
32637,4.6900243614800274e-4
32638,0.15860404074192047
32639,0.22050388157367706
32640,0.37440532445907593
32641,7.892329012975097e-4
32642,0.3858480453491211
32643,0.03638067469000816
32644,0.012799927964806557
32645,0.9955515265464783
32646,0.1551676243543625
32647,0.016942203044891357
32648,2.577556297183037e-4
32649,0.6648889183998108
32650,0.02972944639623165
32651,0.9945827126502991
32652,0.04624652490019798
32653,0.003012821776792407
